"id";"timestamp";"activity"
"77";"01-01-1970 01:07:25.500";"IN_4_3-x"
"65";"01-01-1970 01:07:26.300";"IN_6_3-x"
"0";"01-01-1970 01:07:27.900";"y-S1_0"
"63";"01-01-1970 01:07:27.900";"IN_6_3-x"
"0";"01-01-1970 01:07:29.200";"y-S2_0"
"78";"01-01-1970 01:07:29.400";"IN_6_3-x"
"64";"01-01-1970 01:07:29.500";"y-S1_0"
"90";"01-01-1970 01:07:30.200";"IN_1_0"
"88";"01-01-1970 01:07:30.200";"IN_2_0"
"86";"01-01-1970 01:07:30.200";"IN_3_0"
"84";"01-01-1970 01:07:30.200";"IN_4_0"
"89";"01-01-1970 01:07:30.200";"IN_5_0"
"85";"01-01-1970 01:07:30.200";"IN_6_0"
"87";"01-01-1970 01:07:30.200";"IN_7_0"
"0";"01-01-1970 01:07:30.500";"y-S3_0"
"23";"01-01-1970 01:07:31.700";"IN_5_3-x"
"0";"01-01-1970 01:07:31.800";"y-S4_0"
"35";"01-01-1970 01:07:31.800";"IN_1_3-x"
"76";"01-01-1970 01:07:33.500";"IN_1_3-x"
"35";"01-01-1970 01:07:34.000";"IN_2_3-x"
"32";"01-01-1970 01:07:34.300";"IN_5_3-x"
"76";"01-01-1970 01:07:35.600";"IN_2_3-x"
"82";"01-01-1970 01:07:35.800";"IN_5_3-x"
"62";"01-01-1970 01:07:36.200";"IN_7_3-y"
"35";"01-01-1970 01:07:37.000";"IN_3_3-x"
"65";"01-01-1970 01:07:37.900";"IN_7_3-y"
"46";"01-01-1970 01:07:38.600";"IN_2_3-x"
"76";"01-01-1970 01:07:38.600";"IN_3_3-x"
"35";"01-01-1970 01:07:39.200";"IN_4_3-x"
"23";"01-01-1970 01:07:39.200";"IN_6_3-x"
"63";"01-01-1970 01:07:39.500";"IN_7_3-y"
"34";"01-01-1970 01:07:39.900";"z-x"
"9";"01-01-1970 01:07:40.200";"y-S1_0"
"76";"01-01-1970 01:07:40.800";"IN_4_3-x"
"78";"01-01-1970 01:07:40.900";"IN_7_3-y"
"9";"01-01-1970 01:07:41.500";"y-S2_0"
"46";"01-01-1970 01:07:41.500";"IN_3_3-x"
"18";"01-01-1970 01:07:41.600";"y-S1_0"
"32";"01-01-1970 01:07:41.800";"IN_6_3-x"
"9";"01-01-1970 01:07:42.800";"y-S3_0"
"58";"01-01-1970 01:07:43.200";"y-S1_0"
"82";"01-01-1970 01:07:43.200";"IN_6_3-x"
"46";"01-01-1970 01:07:43.700";"IN_4_3-x"
"9";"01-01-1970 01:07:44.100";"y-S4_0"
"58";"01-01-1970 01:07:44.500";"y-S2_0"
"56";"01-01-1970 01:07:46.300";"y-S1_0"
"22";"01-01-1970 01:07:48.600";"y-S1_0"
"34";"01-01-1970 01:07:48.700";"IN_1_3-x"
"22";"01-01-1970 01:07:49.900";"y-S2_0"
"68";"01-01-1970 01:07:50.200";"y-S1_0"
"23";"01-01-1970 01:07:50.800";"IN_7_3-y"
"34";"01-01-1970 01:07:50.900";"IN_2_3-x"
"22";"01-01-1970 01:07:51.200";"y-S3_0"
"73";"01-01-1970 01:07:51.800";"y-S1_0"
"40";"01-01-1970 01:07:51.900";"IN_5_3-x"
"22";"01-01-1970 01:07:52.500";"y-S4_0"
"73";"01-01-1970 01:07:53.100";"y-S2_0"
"32";"01-01-1970 01:07:53.400";"IN_7_3-y"
"34";"01-01-1970 01:07:53.900";"IN_3_3-x"
"45";"01-01-1970 01:07:54.100";"IN_5_3-x"
"82";"01-01-1970 01:07:54.800";"IN_7_3-y"
"86";"01-01-1970 01:07:55.500";"IN_3_3-x"
"72";"01-01-1970 01:07:55.800";"IN_5_3-x"
"55";"01-01-1970 01:07:55.900";"y-S1_0"
"34";"01-01-1970 01:07:56.100";"IN_4_3-x"
"87";"01-01-1970 01:07:56.500";"IN_7_3-y"
"70";"01-01-1970 01:07:57.300";"IN_5_3-x"
"86";"01-01-1970 01:07:57.600";"IN_4_3-x"
"6";"01-01-1970 01:07:58.700";"y-S1_0"
"84";"01-01-1970 01:07:59.200";"IN_4_3-x"
"40";"01-01-1970 01:07:59.400";"IN_6_3-x"
"6";"01-01-1970 01:08:00.000";"y-S2_0"
"69";"01-01-1970 01:08:00.800";"IN_5_3-x"
"83";"01-01-1970 01:08:00.900";"IN_1_3-x"
"6";"01-01-1970 01:08:01.300";"y-S3_0"
"97";"01-01-1970 01:08:01.400";"IN_1_0"
"95";"01-01-1970 01:08:01.400";"IN_2_0"
"93";"01-01-1970 01:08:01.400";"IN_3_0"
"91";"01-01-1970 01:08:01.400";"IN_4_0"
"96";"01-01-1970 01:08:01.400";"IN_5_0"
"92";"01-01-1970 01:08:01.400";"IN_6_0"
"94";"01-01-1970 01:08:01.400";"IN_7_0"
"45";"01-01-1970 01:08:01.600";"IN_6_3-x"
"71";"01-01-1970 01:08:02.100";"y-S1_0"
"39";"01-01-1970 01:08:02.200";"IN_5_3-x"
"6";"01-01-1970 01:08:02.600";"y-S4_0"
"83";"01-01-1970 01:08:03.000";"IN_2_3-x"
"72";"01-01-1970 01:08:03.300";"IN_6_3-x"
"89";"01-01-1970 01:08:04.000";"IN_5_3-x"
"70";"01-01-1970 01:08:04.800";"IN_6_3-x"
"83";"01-01-1970 01:08:06.000";"IN_3_3-x"
"83";"01-01-1970 01:08:08.200";"IN_4_3-x"
"69";"01-01-1970 01:08:08.300";"IN_6_3-x"
"39";"01-01-1970 01:08:09.700";"IN_6_3-x"
"40";"01-01-1970 01:08:11.000";"IN_7_3-y"
"54";"01-01-1970 01:08:11.200";"z-x"
"89";"01-01-1970 01:08:11.400";"IN_6_3-x"
"25";"01-01-1970 01:08:11.500";"y-S1_0"
"80";"01-01-1970 01:08:13.000";"y-S1_0"
"85";"01-01-1970 01:08:13.100";"IN_6_3-x"
"45";"01-01-1970 01:08:13.200";"IN_7_3-y"
"80";"01-01-1970 01:08:14.300";"y-S2_0"
"72";"01-01-1970 01:08:14.900";"IN_7_3-y"
"75";"01-01-1970 01:08:15.800";"y-S1_0"
"70";"01-01-1970 01:08:16.400";"IN_7_3-y"
"79";"01-01-1970 01:08:18.600";"IN_5_3-x"
"4";"01-01-1970 01:08:19.000";"z-x"
"69";"01-01-1970 01:08:19.900";"IN_7_3-y"
"54";"01-01-1970 01:08:20.000";"IN_1_3-x"
"39";"01-01-1970 01:08:21.300";"IN_7_3-y"
"77";"01-01-1970 01:08:21.700";"IN_5_3-x"
"54";"01-01-1970 01:08:22.200";"IN_2_3-x"
"89";"01-01-1970 01:08:23.000";"IN_7_3-y"
"85";"01-01-1970 01:08:24.600";"IN_7_3-y"
"54";"01-01-1970 01:08:25.200";"IN_3_3-x"
"94";"01-01-1970 01:08:26.100";"IN_7_3-y"
"79";"01-01-1970 01:08:26.100";"IN_6_3-x"
"93";"01-01-1970 01:08:27.000";"IN_3_3-x"
"53";"01-01-1970 01:08:27.300";"IN_2_3-x"
"54";"01-01-1970 01:08:27.400";"IN_4_3-x"
"4";"01-01-1970 01:08:27.800";"IN_1_3-x"
"62";"01-01-1970 01:08:29.100";"y-S1_0"
"93";"01-01-1970 01:08:29.100";"IN_4_3-x"
"77";"01-01-1970 01:08:29.200";"IN_6_3-x"
"4";"01-01-1970 01:08:30.000";"IN_2_3-x"
"53";"01-01-1970 01:08:30.200";"IN_3_3-x"
"65";"01-01-1970 01:08:30.800";"y-S1_0"
"92";"01-01-1970 01:08:30.900";"IN_6_3-x"
"65";"01-01-1970 01:08:32.100";"y-S2_0"
"63";"01-01-1970 01:08:32.400";"y-S1_0"
"53";"01-01-1970 01:08:32.400";"IN_4_3-x"
"4";"01-01-1970 01:08:33.000";"IN_3_3-x"
"90";"01-01-1970 01:08:33.200";"IN_1_3-x"
"78";"01-01-1970 01:08:33.800";"y-S1_0"
"61";"01-01-1970 01:08:34.200";"z-x"
"78";"01-01-1970 01:08:35.100";"y-S2_0"
"4";"01-01-1970 01:08:35.200";"IN_4_3-x"
"90";"01-01-1970 01:08:35.300";"IN_2_3-x"
"35";"01-01-1970 01:08:35.500";"IN_5_3-x"
"91";"01-01-1970 01:08:36.900";"IN_4_3-x"
"76";"01-01-1970 01:08:37.100";"IN_5_3-x"
"79";"01-01-1970 01:08:37.700";"IN_7_3-y"
"104";"01-01-1970 01:08:37.700";"IN_1_0"
"102";"01-01-1970 01:08:37.700";"IN_2_0"
"100";"01-01-1970 01:08:37.700";"IN_3_0"
"98";"01-01-1970 01:08:37.700";"IN_4_0"
"103";"01-01-1970 01:08:37.700";"IN_5_0"
"99";"01-01-1970 01:08:37.700";"IN_6_0"
"101";"01-01-1970 01:08:37.700";"IN_7_0"
"90";"01-01-1970 01:08:38.300";"IN_3_3-x"
"46";"01-01-1970 01:08:40.000";"IN_5_3-x"
"90";"01-01-1970 01:08:40.500";"IN_4_3-x"
"77";"01-01-1970 01:08:40.800";"IN_7_3-y"
"96";"01-01-1970 01:08:41.800";"IN_5_3-x"
"92";"01-01-1970 01:08:42.400";"IN_7_3-y"
"61";"01-01-1970 01:08:43.000";"IN_1_3-x"
"35";"01-01-1970 01:08:43.000";"IN_6_3-x"
"23";"01-01-1970 01:08:43.700";"y-S1_0"
"76";"01-01-1970 01:08:44.600";"IN_6_3-x"
"23";"01-01-1970 01:08:45.000";"y-S2_0"
"61";"01-01-1970 01:08:45.200";"IN_2_3-x"
"32";"01-01-1970 01:08:46.300";"y-S1_0"
"23";"01-01-1970 01:08:46.300";"y-S3_0"
"46";"01-01-1970 01:08:47.500";"IN_6_3-x"
"23";"01-01-1970 01:08:47.600";"y-S4_0"
"82";"01-01-1970 01:08:47.700";"y-S1_0"
"61";"01-01-1970 01:08:48.200";"IN_3_3-x"
"82";"01-01-1970 01:08:49.000";"y-S2_0"
"96";"01-01-1970 01:08:49.200";"IN_6_3-x"
"87";"01-01-1970 01:08:49.300";"y-S1_0"
"61";"01-01-1970 01:08:50.400";"IN_4_3-x"
"34";"01-01-1970 01:08:52.400";"IN_5_3-x"
"86";"01-01-1970 01:08:53.900";"IN_5_3-x"
"35";"01-01-1970 01:08:54.600";"IN_7_3-y"
"84";"01-01-1970 01:08:55.400";"IN_5_3-x"
"76";"01-01-1970 01:08:56.200";"IN_7_3-y"
"46";"01-01-1970 01:08:59.100";"IN_7_3-y"
"34";"01-01-1970 01:08:59.900";"IN_6_3-x"
"100";"01-01-1970 01:09:00.000";"IN_3_3-x"
"60";"01-01-1970 01:09:00.500";"IN_2_3-x"
"96";"01-01-1970 01:09:00.800";"IN_7_3-y"
"86";"01-01-1970 01:09:01.400";"IN_6_3-x"
"100";"01-01-1970 01:09:02.100";"IN_4_3-x"
"101";"01-01-1970 01:09:02.400";"IN_7_3-y"
"84";"01-01-1970 01:09:02.900";"IN_6_3-x"
"60";"01-01-1970 01:09:03.400";"IN_3_3-x"
"40";"01-01-1970 01:09:03.900";"y-S1_0"
"97";"01-01-1970 01:09:04.400";"IN_1_3-x"
"83";"01-01-1970 01:09:04.500";"IN_5_3-x"
"99";"01-01-1970 01:09:04.900";"IN_6_3-x"
"111";"01-01-1970 01:09:05.100";"IN_1_0"
"109";"01-01-1970 01:09:05.100";"IN_2_0"
"107";"01-01-1970 01:09:05.100";"IN_3_0"
"105";"01-01-1970 01:09:05.100";"IN_4_0"
"110";"01-01-1970 01:09:05.100";"IN_5_0"
"106";"01-01-1970 01:09:05.100";"IN_6_0"
"108";"01-01-1970 01:09:05.100";"IN_7_0"
"40";"01-01-1970 01:09:05.200";"y-S2_0"
"60";"01-01-1970 01:09:05.600";"IN_4_3-x"
"45";"01-01-1970 01:09:06.100";"y-S1_0"
"40";"01-01-1970 01:09:06.500";"y-S3_0"
"97";"01-01-1970 01:09:06.500";"IN_2_3-x"
"98";"01-01-1970 01:09:07.300";"IN_4_3-x"
"45";"01-01-1970 01:09:07.400";"y-S2_0"
"72";"01-01-1970 01:09:07.800";"y-S1_0"
"40";"01-01-1970 01:09:07.800";"y-S4_0"
"45";"01-01-1970 01:09:08.700";"y-S3_0"
"70";"01-01-1970 01:09:09.300";"y-S1_0"
"97";"01-01-1970 01:09:09.500";"IN_3_3-x"
"45";"01-01-1970 01:09:10.000";"y-S4_0"
"70";"01-01-1970 01:09:10.600";"y-S2_0"
"103";"01-01-1970 01:09:11.100";"IN_5_3-x"
"34";"01-01-1970 01:09:11.500";"IN_7_3-y"
"97";"01-01-1970 01:09:11.700";"IN_4_3-x"
"83";"01-01-1970 01:09:12.000";"IN_6_3-x"
"69";"01-01-1970 01:09:12.800";"y-S1_0"
"86";"01-01-1970 01:09:13.000";"IN_7_3-y"
"39";"01-01-1970 01:09:14.200";"y-S1_0"
"84";"01-01-1970 01:09:14.500";"IN_7_3-y"
"39";"01-01-1970 01:09:15.500";"y-S2_0"
"89";"01-01-1970 01:09:15.900";"y-S1_0"
"99";"01-01-1970 01:09:16.400";"IN_7_3-y"
"85";"01-01-1970 01:09:17.500";"y-S1_0"
"0";"01-01-1970 01:09:18.300";"z-x"
"103";"01-01-1970 01:09:18.500";"IN_6_3-x"
"85";"01-01-1970 01:09:18.800";"y-S2_0"
"94";"01-01-1970 01:09:18.900";"y-S1_0"
"83";"01-01-1970 01:09:23.600";"IN_7_3-y"
"54";"01-01-1970 01:09:23.700";"IN_5_3-x"
"93";"01-01-1970 01:09:25.400";"IN_5_3-x"
"108";"01-01-1970 01:09:26.900";"IN_7_3-y"
"56";"01-01-1970 01:09:27.000";"z-x"
"0";"01-01-1970 01:09:27.100";"IN_1_3-x"
"107";"01-01-1970 01:09:27.400";"IN_3_3-x"
"53";"01-01-1970 01:09:28.700";"IN_5_3-x"
"0";"01-01-1970 01:09:29.300";"IN_2_3-x"
"107";"01-01-1970 01:09:29.500";"IN_4_3-x"
"103";"01-01-1970 01:09:30.100";"IN_7_3-y"
"79";"01-01-1970 01:09:30.600";"y-S1_0"
"54";"01-01-1970 01:09:31.200";"IN_6_3-x"
"4";"01-01-1970 01:09:31.500";"IN_5_3-x"
"0";"01-01-1970 01:09:32.300";"IN_3_3-x"
"93";"01-01-1970 01:09:32.900";"IN_6_3-x"
"91";"01-01-1970 01:09:33.100";"IN_5_3-x"
"77";"01-01-1970 01:09:33.700";"y-S1_0"
"73";"01-01-1970 01:09:34.000";"z-x"
"0";"01-01-1970 01:09:34.500";"IN_4_3-x"
"92";"01-01-1970 01:09:35.300";"y-S1_0"
"56";"01-01-1970 01:09:35.800";"IN_1_3-x"
"105";"01-01-1970 01:09:36.200";"IN_4_3-x"
"53";"01-01-1970 01:09:36.200";"IN_6_3-x"
"92";"01-01-1970 01:09:36.600";"y-S2_0"
"90";"01-01-1970 01:09:36.800";"IN_5_3-x"
"118";"01-01-1970 01:09:37.400";"IN_1_0"
"116";"01-01-1970 01:09:37.400";"IN_2_0"
"114";"01-01-1970 01:09:37.400";"IN_3_0"
"112";"01-01-1970 01:09:37.400";"IN_4_0"
"117";"01-01-1970 01:09:37.400";"IN_5_0"
"113";"01-01-1970 01:09:37.400";"IN_6_0"
"115";"01-01-1970 01:09:37.400";"IN_7_0"
"56";"01-01-1970 01:09:38.000";"IN_2_3-x"
"110";"01-01-1970 01:09:38.500";"IN_5_3-x"
"4";"01-01-1970 01:09:39.000";"IN_6_3-x"
"91";"01-01-1970 01:09:40.600";"IN_6_3-x"
"56";"01-01-1970 01:09:41.000";"IN_3_3-x"
"54";"01-01-1970 01:09:42.800";"IN_7_3-y"
"73";"01-01-1970 01:09:42.800";"IN_1_3-x"
"56";"01-01-1970 01:09:43.200";"IN_4_3-x"
"90";"01-01-1970 01:09:44.300";"IN_6_3-x"
"104";"01-01-1970 01:09:44.400";"IN_1_3-x"
"93";"01-01-1970 01:09:44.500";"IN_7_3-y"
"73";"01-01-1970 01:09:45.000";"IN_2_3-x"
"110";"01-01-1970 01:09:45.900";"IN_6_3-x"
"104";"01-01-1970 01:09:46.500";"IN_2_3-x"
"61";"01-01-1970 01:09:46.700";"IN_5_3-x"
"35";"01-01-1970 01:09:47.500";"y-S1_0"
"106";"01-01-1970 01:09:47.600";"IN_6_3-x"
"53";"01-01-1970 01:09:47.800";"IN_7_3-y"
"73";"01-01-1970 01:09:48.000";"IN_3_3-x"
"67";"01-01-1970 01:09:48.100";"IN_2_3-x"
"35";"01-01-1970 01:09:48.800";"y-S2_0"
"76";"01-01-1970 01:09:49.100";"y-S1_0"
"104";"01-01-1970 01:09:49.500";"IN_3_3-x"
"35";"01-01-1970 01:09:50.100";"y-S3_0"
"73";"01-01-1970 01:09:50.200";"IN_4_3-x"
"4";"01-01-1970 01:09:50.600";"IN_7_3-y"
"67";"01-01-1970 01:09:51.000";"IN_3_3-x"
"35";"01-01-1970 01:09:51.400";"y-S4_0"
"104";"01-01-1970 01:09:51.700";"IN_4_3-x"
"46";"01-01-1970 01:09:52.000";"y-S1_0"
"91";"01-01-1970 01:09:52.200";"IN_7_3-y"
"67";"01-01-1970 01:09:53.200";"IN_4_3-x"
"96";"01-01-1970 01:09:53.700";"y-S1_0"
"61";"01-01-1970 01:09:54.200";"IN_6_3-x"
"96";"01-01-1970 01:09:55.000";"y-S2_0"
"101";"01-01-1970 01:09:55.200";"y-S1_0"
"90";"01-01-1970 01:09:55.900";"IN_7_3-y"
"110";"01-01-1970 01:09:57.500";"IN_7_3-y"
"100";"01-01-1970 01:09:58.400";"IN_5_3-x"
"106";"01-01-1970 01:09:59.100";"IN_7_3-y"
"114";"01-01-1970 01:09:59.700";"IN_3_3-x"
"115";"01-01-1970 01:10:00.700";"IN_7_3-y"
"114";"01-01-1970 01:10:01.800";"IN_4_3-x"
"60";"01-01-1970 01:10:01.900";"IN_5_3-x"
"98";"01-01-1970 01:10:03.500";"IN_5_3-x"
"34";"01-01-1970 01:10:04.400";"y-S1_0"
"112";"01-01-1970 01:10:05.000";"IN_4_3-x"
"34";"01-01-1970 01:10:05.700";"y-S2_0"
"61";"01-01-1970 01:10:05.800";"IN_7_3-y"
"86";"01-01-1970 01:10:05.900";"y-S1_0"
"100";"01-01-1970 01:10:05.900";"IN_6_3-x"
"34";"01-01-1970 01:10:07.000";"y-S3_0"
"84";"01-01-1970 01:10:07.400";"y-S1_0"
"97";"01-01-1970 01:10:08.000";"IN_5_3-x"
"111";"01-01-1970 01:10:08.100";"IN_1_3-x"
"34";"01-01-1970 01:10:08.300";"y-S4_0"
"125";"01-01-1970 01:10:08.600";"IN_1_0"
"123";"01-01-1970 01:10:08.600";"IN_2_0"
"121";"01-01-1970 01:10:08.600";"IN_3_0"
"119";"01-01-1970 01:10:08.600";"IN_4_0"
"124";"01-01-1970 01:10:08.600";"IN_5_0"
"120";"01-01-1970 01:10:08.600";"IN_6_0"
"122";"01-01-1970 01:10:08.600";"IN_7_0"
"84";"01-01-1970 01:10:08.700";"y-S2_0"
"99";"01-01-1970 01:10:09.300";"y-S1_0"
"60";"01-01-1970 01:10:09.400";"IN_6_3-x"
"111";"01-01-1970 01:10:10.200";"IN_2_3-x"
"117";"01-01-1970 01:10:10.800";"IN_5_3-x"
"98";"01-01-1970 01:10:11.000";"IN_6_3-x"
"113";"01-01-1970 01:10:12.700";"IN_6_3-x"
"111";"01-01-1970 01:10:13.200";"IN_3_3-x"
"111";"01-01-1970 01:10:15.400";"IN_4_3-x"
"97";"01-01-1970 01:10:15.500";"IN_6_3-x"
"78";"01-01-1970 01:10:16.000";"z-x"
"83";"01-01-1970 01:10:16.500";"y-S1_0"
"100";"01-01-1970 01:10:17.500";"IN_7_3-y"
"117";"01-01-1970 01:10:18.200";"IN_6_3-x"
"108";"01-01-1970 01:10:19.700";"y-S1_0"
"74";"01-01-1970 01:10:20.500";"IN_2_3-x"
"60";"01-01-1970 01:10:21.000";"IN_7_3-y"
"98";"01-01-1970 01:10:22.600";"IN_7_3-y"
"103";"01-01-1970 01:10:23.000";"y-S1_0"
"74";"01-01-1970 01:10:23.400";"IN_3_3-x"
"113";"01-01-1970 01:10:24.200";"IN_7_3-y"
"78";"01-01-1970 01:10:24.800";"IN_1_3-x"
"74";"01-01-1970 01:10:25.600";"IN_4_3-x"
"107";"01-01-1970 01:10:25.800";"IN_5_3-x"
"78";"01-01-1970 01:10:27.000";"IN_2_3-x"
"97";"01-01-1970 01:10:27.100";"IN_7_3-y"
"117";"01-01-1970 01:10:29.800";"IN_7_3-y"
"78";"01-01-1970 01:10:30.000";"IN_3_3-x"
"0";"01-01-1970 01:10:30.800";"IN_5_3-x"
"122";"01-01-1970 01:10:31.500";"IN_7_3-y"
"121";"01-01-1970 01:10:31.600";"IN_3_3-x"
"78";"01-01-1970 01:10:32.200";"IN_4_3-x"
"105";"01-01-1970 01:10:32.400";"IN_5_3-x"
"107";"01-01-1970 01:10:33.300";"IN_6_3-x"
"121";"01-01-1970 01:10:33.700";"IN_4_3-x"
"54";"01-01-1970 01:10:35.700";"y-S1_0"
"120";"01-01-1970 01:10:35.800";"IN_6_3-x"
"119";"01-01-1970 01:10:36.200";"IN_4_3-x"
"54";"01-01-1970 01:10:37.000";"y-S2_0"
"93";"01-01-1970 01:10:37.400";"y-S1_0"
"54";"01-01-1970 01:10:38.300";"y-S3_0"
"0";"01-01-1970 01:10:38.300";"IN_6_3-x"
"56";"01-01-1970 01:10:39.500";"IN_5_3-x"
"54";"01-01-1970 01:10:39.600";"y-S4_0"
"105";"01-01-1970 01:10:39.900";"IN_6_3-x"
"118";"01-01-1970 01:10:40.400";"IN_1_3-x"
"53";"01-01-1970 01:10:40.700";"y-S1_0"
"124";"01-01-1970 01:10:42.000";"IN_5_3-x"
"118";"01-01-1970 01:10:42.500";"IN_2_3-x"
"132";"01-01-1970 01:10:43.400";"IN_1_0"
"130";"01-01-1970 01:10:43.400";"IN_2_0"
"128";"01-01-1970 01:10:43.400";"IN_3_0"
"126";"01-01-1970 01:10:43.400";"IN_4_0"
"131";"01-01-1970 01:10:43.400";"IN_5_0"
"127";"01-01-1970 01:10:43.400";"IN_6_0"
"129";"01-01-1970 01:10:43.400";"IN_7_0"
"4";"01-01-1970 01:10:43.500";"y-S1_0"
"4";"01-01-1970 01:10:44.800";"y-S2_0"
"107";"01-01-1970 01:10:44.900";"IN_7_3-y"
"91";"01-01-1970 01:10:45.100";"y-S1_0"
"118";"01-01-1970 01:10:45.500";"IN_3_3-x"
"4";"01-01-1970 01:10:46.100";"y-S3_0"
"73";"01-01-1970 01:10:46.500";"IN_5_3-x"
"56";"01-01-1970 01:10:47.000";"IN_6_3-x"
"120";"01-01-1970 01:10:47.300";"IN_7_3-y"
"4";"01-01-1970 01:10:47.400";"y-S4_0"
"118";"01-01-1970 01:10:47.700";"IN_4_3-x"
"81";"01-01-1970 01:10:47.900";"IN_2_3-x"
"104";"01-01-1970 01:10:48.000";"IN_5_3-x"
"90";"01-01-1970 01:10:48.800";"y-S1_0"
"124";"01-01-1970 01:10:49.400";"IN_6_3-x"
"67";"01-01-1970 01:10:49.500";"IN_5_3-x"
"0";"01-01-1970 01:10:49.900";"IN_7_3-y"
"110";"01-01-1970 01:10:50.400";"y-S1_0"
"81";"01-01-1970 01:10:50.800";"IN_3_3-x"
"105";"01-01-1970 01:10:51.500";"IN_7_3-y"
"110";"01-01-1970 01:10:51.700";"y-S2_0"
"106";"01-01-1970 01:10:52.000";"y-S1_0"
"81";"01-01-1970 01:10:53.000";"IN_4_3-x"
"115";"01-01-1970 01:10:53.500";"y-S1_0"
"73";"01-01-1970 01:10:54.000";"IN_6_3-x"
"115";"01-01-1970 01:10:54.800";"y-S2_0"
"104";"01-01-1970 01:10:55.500";"IN_6_3-x"
"67";"01-01-1970 01:10:57.000";"IN_6_3-x"
"114";"01-01-1970 01:10:58.100";"IN_5_3-x"
"56";"01-01-1970 01:10:58.600";"IN_7_3-y"
"61";"01-01-1970 01:10:58.700";"y-S1_0"
"61";"01-01-1970 01:11:00.000";"y-S2_0"
"124";"01-01-1970 01:11:01.000";"IN_7_3-y"
"112";"01-01-1970 01:11:01.200";"IN_5_3-x"
"61";"01-01-1970 01:11:01.300";"y-S3_0"
"61";"01-01-1970 01:11:02.600";"y-S4_0"
"73";"01-01-1970 01:11:05.600";"IN_7_3-y"
"114";"01-01-1970 01:11:05.600";"IN_6_3-x"
"128";"01-01-1970 01:11:05.700";"IN_3_3-x"
"104";"01-01-1970 01:11:07.100";"IN_7_3-y"
"128";"01-01-1970 01:11:07.800";"IN_4_3-x"
"67";"01-01-1970 01:11:08.600";"IN_7_3-y"
"112";"01-01-1970 01:11:08.700";"IN_6_3-x"
"139";"01-01-1970 01:11:09.300";"IN_1_0"
"137";"01-01-1970 01:11:09.300";"IN_2_0"
"135";"01-01-1970 01:11:09.300";"IN_3_0"
"133";"01-01-1970 01:11:09.300";"IN_4_0"
"138";"01-01-1970 01:11:09.300";"IN_5_0"
"134";"01-01-1970 01:11:09.300";"IN_6_0"
"136";"01-01-1970 01:11:09.300";"IN_7_0"
"129";"01-01-1970 01:11:10.200";"IN_7_3-y"
"100";"01-01-1970 01:11:10.400";"y-S1_0"
"127";"01-01-1970 01:11:10.600";"IN_6_3-x"
"126";"01-01-1970 01:11:11.000";"IN_4_3-x"
"125";"01-01-1970 01:11:11.600";"IN_1_3-x"
"111";"01-01-1970 01:11:11.700";"IN_5_3-x"
"125";"01-01-1970 01:11:13.700";"IN_2_3-x"
"60";"01-01-1970 01:11:13.900";"y-S1_0"
"98";"01-01-1970 01:11:15.500";"y-S1_0"
"125";"01-01-1970 01:11:16.700";"IN_3_3-x"
"131";"01-01-1970 01:11:16.800";"IN_5_3-x"
"98";"01-01-1970 01:11:16.800";"y-S2_0"
"113";"01-01-1970 01:11:17.100";"y-S1_0"
"114";"01-01-1970 01:11:17.200";"IN_7_3-y"
"92";"01-01-1970 01:11:17.500";"z-x"
"125";"01-01-1970 01:11:18.900";"IN_4_3-x"
"111";"01-01-1970 01:11:19.200";"IN_6_3-x"
"97";"01-01-1970 01:11:20.000";"y-S1_0"
"88";"01-01-1970 01:11:20.200";"IN_2_3-x"
"112";"01-01-1970 01:11:20.300";"IN_7_3-y"
"74";"01-01-1970 01:11:21.900";"IN_5_3-x"
"127";"01-01-1970 01:11:22.100";"IN_7_3-y"
"117";"01-01-1970 01:11:22.700";"y-S1_0"
"88";"01-01-1970 01:11:23.100";"IN_3_3-x"
"131";"01-01-1970 01:11:24.200";"IN_6_3-x"
"122";"01-01-1970 01:11:24.300";"y-S1_0"
"88";"01-01-1970 01:11:25.300";"IN_4_3-x"
"122";"01-01-1970 01:11:25.600";"y-S2_0"
"92";"01-01-1970 01:11:26.300";"IN_1_3-x"
"92";"01-01-1970 01:11:28.500";"IN_2_3-x"
"78";"01-01-1970 01:11:28.500";"IN_5_3-x"
"74";"01-01-1970 01:11:29.400";"IN_6_3-x"
"121";"01-01-1970 01:11:30.000";"IN_5_3-x"
"111";"01-01-1970 01:11:30.800";"IN_7_3-y"
"92";"01-01-1970 01:11:31.500";"IN_3_3-x"
"136";"01-01-1970 01:11:32.300";"IN_7_3-y"
"119";"01-01-1970 01:11:32.400";"IN_5_3-x"
"135";"01-01-1970 01:11:33.100";"IN_3_3-x"
"92";"01-01-1970 01:11:33.700";"IN_4_3-x"
"135";"01-01-1970 01:11:35.200";"IN_4_3-x"
"131";"01-01-1970 01:11:35.800";"IN_7_3-y"
"78";"01-01-1970 01:11:36.000";"IN_6_3-x"
"133";"01-01-1970 01:11:36.900";"IN_4_3-x"
"121";"01-01-1970 01:11:37.500";"IN_6_3-x"
"107";"01-01-1970 01:11:37.800";"y-S1_0"
"119";"01-01-1970 01:11:39.900";"IN_6_3-x"
"120";"01-01-1970 01:11:40.200";"y-S1_0"
"74";"01-01-1970 01:11:41.000";"IN_7_3-y"
"134";"01-01-1970 01:11:41.700";"IN_6_3-x"
"0";"01-01-1970 01:11:42.800";"y-S1_0"
